week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2025-02-10,P006,S002,122,150,95,177,0
2025-02-17,P006,S002,177,28,93,112,0
2025-02-24,P006,S002,112,195,89,218,0
2025-03-03,P006,S002,218,67,91,194,0
2025-03-10,P006,S002,194,18,96,116,0
2025-03-17,P006,S002,116,114,99,131,0
2025-03-24,P006,S002,131,182,115,198,0
2025-03-31,P006,S002,198,58,96,160,0
2025-04-07,P006,S002,160,119,167,112,0
2025-04-14,P006,S002,112,123,101,134,0
2025-04-21,P006,S002,134,138,104,168,0
2025-04-28,P006,S002,168,12,114,66,0
2025-05-05,P006,S002,66,230,90,206,0
2025-05-12,P006,S002,206,38,103,141,0
2025-05-19,P006,S002,141,56,99,98,0
2025-05-26,P006,S002,98,184,104,178,0
2025-06-02,P006,S002,178,79,104,153,0
2025-06-09,P006,S002,153,206,153,206,0
2025-06-16,P006,S002,206,83,151,138,0
2025-01-06,P007,S002,219,69,85,203,0
2025-01-13,P007,S002,203,52,139,116,0
2025-01-20,P007,S002,116,126,81,161,0
2025-01-27,P007,S002,161,21,83,99,0
2025-02-03,P007,S002,99,74,87,86,0
2025-02-10,P007,S002,86,179,102,163,0
2025-02-17,P007,S002,163,31,86,108,0
2025-02-24,P007,S002,108,159,108,159,0
2025-03-03,P007,S002,159,71,83,147,0
2025-03-10,P007,S002,147,137,79,205,0
2025-03-17,P007,S002,205,69,114,160,0
2025-03-24,P007,S002,160,86,81,165,0
2025-03-31,P007,S002,165,61,110,116,0
2025-04-07,P007,S002,116,139,114,141,0
2025-04-14,P007,S002,141,117,80,178,0
2025-04-21,P007,S002,178,66,100,144,0
2025-04-28,P007,S002,144,109,116,137,0
2025-05-05,P007,S002,137,188,198,127,0
2025-05-12,P007,S002,127,142,100,169,0
2025-05-19,P007,S002,169,165,115,219,0
2025-05-26,P007,S002,219,106,142,183,0
2025-06-02,P007,S002,183,95,99,179,0
2025-06-09,P007,S002,179,110,97,192,0
2025-06-16,P007,S002,192,131,142,181,0
2025-01-06,P008,S002,275,45,116,204,0
2025-01-13,P008,S002,204,43,102,145,0
2025-01-20,P008,S002,145,151,114,182,0
2025-01-27,P008,S002,182,47,81,148,0
2025-02-03,P008,S002,148,51,106,93,0
2025-02-10,P008,S002,93,237,98,232,0
2025-02-17,P008,S002,232,9,98,143,0
2025-02-24,P008,S002,143,173,105,211,0
2025-03-03,P008,S002,211,0,87,124,0
2025-03-10,P008,S002,124,197,169,152,0
2025-03-17,P008,S002,152,81,107,126,0
2025-03-24,P008,S002,126,146,104,168,0
2025-03-31,P008,S002,168,78,87,159,0
2025-04-07,P008,S002,159,74,77,156,0
2025-04-14,P008,S002,156,143,181,118,0
2025-04-21,P008,S002,118,185,107,196,0
2025-04-28,P008,S002,196,31,79,148,0
2025-05-05,P008,S002,148,124,81,191,0
2025-05-12,P008,S002,191,61,152,100,0
2025-05-19,P008,S002,100,143,96,147,0
2025-05-26,P008,S002,147,108,83,172,0
2025-06-02,P008,S002,172,108,110,170,0
2025-06-09,P008,S002,170,47,92,125,0
2025-06-16,P008,S002,125,112,85,152,0
2025-01-06,P009,S002,153,77,91,139,0
2025-01-13,P009,S002,139,183,127,195,0
2025-01-20,P009,S002,195,0,73,122,0
2025-01-27,P009,S002,122,139,86,175,0
2025-02-03,P009,S002,175,73,119,129,0
2025-02-10,P009,S002,129,154,103,180,0
2025-02-17,P009,S002,180,39,118,101,0
2025-02-24,P009,S002,101,139,84,156,0
2025-03-03,P009,S002,156,79,110,125,0
2025-03-10,P009,S002,125,73,107,91,0
2025-03-17,P009,S002,91,179,119,151,0
2025-03-24,P009,S002,151,124,109,166,0
2025-03-31,P009,S002,166,43,108,101,0
2025-04-07,P009,S002,101,89,88,102,0
2025-04-14,P009,S002,102,133,87,148,0
2025-04-21,P009,S002,148,65,98,115,0
2025-04-28,P009,S002,115,112,84,143,0
2025-05-05,P009,S002,143,93,106,130,0
2025-05-12,P009,S002,130,89,100,119,0
2025-05-19,P009,S002,119,174,116,177,0
2025-05-26,P009,S002,177,146,112,211,0
2025-06-02,P009,S002,211,42,82,171,0
2025-06-09,P009,S002,171,155,115,211,0
2025-06-16,P009,S002,211,44,121,134,0
2025-01-06,P010,S002,344,0,133,211,0
2025-01-13,P010,S002,211,47,112,146,0
2025-01-20,P010,S002,146,124,113,157,0
2025-01-27,P010,S002,157,71,97,131,0
2025-02-03,P010,S002,131,151,125,157,0
2025-02-10,P010,S002,157,163,112,208,0
2025-02-17,P010,S002,208,37,81,164,0
2025-02-24,P010,S002,164,110,111,163,0
2025-03-03,P010,S002,163,127,124,166,0
2025-03-10,P010,S002,166,37,97,106,0
2025-03-17,P010,S002,106,178,111,173,0
2025-03-24,P010,S002,173,28,110,91,0
2025-03-31,P010,S002,91,122,99,114,0
2025-04-07,P010,S002,114,251,202,163,0
2025-04-14,P010,S002,163,73,154,82,0
2025-04-21,P010,S002,82,177,96,163,0
2025-04-28,P010,S002,163,73,91,145,0
2025-05-05,P010,S002,145,178,98,225,0
2025-05-12,P010,S002,225,0,90,135,0
2025-05-19,P010,S002,135,126,82,179,0
2025-05-26,P010,S002,179,124,103,200,0
2025-06-02,P010,S002,200,73,115,158,0
2025-06-09,P010,S002,158,61,89,130,0
2025-06-16,P010,S002,130,74,112,92,0
2025-01-06,P011,S002,151,158,122,187,0
2025-01-13,P011,S002,187,28,108,107,0
2025-01-20,P011,S002,107,141,127,121,0
2025-01-27,P011,S002,121,190,118,193,0
2025-02-03,P011,S002,193,115,108,200,0
2025-02-10,P011,S002,200,0,111,89,0
2025-02-17,P011,S002,89,165,108,146,0
2025-02-24,P011,S002,146,26,80,92,0
2025-03-03,P011,S002,92,196,94,194,0
2025-03-10,P011,S002,194,19,106,107,0
2025-03-17,P011,S002,107,177,87,197,0
2025-03-24,P011,S002,197,115,115,197,0
2025-03-31,P011,S002,197,14,91,120,0
2025-04-07,P011,S002,120,180,112,188,0
2025-04-14,P011,S002,188,120,193,115,0
2025-04-21,P011,S002,115,143,108,150,0
2025-04-28,P011,S002,150,105,88,167,0
2025-05-05,P011,S002,167,100,128,139,0
2025-05-12,P011,S002,139,45,75,109,0
2025-05-19,P011,S002,109,280,226,163,0
2025-05-26,P011,S002,163,27,100,90,0
2025-06-02,P011,S002,90,102,108,84,0
2025-06-09,P011,S002,84,148,108,124,0
2025-06-16,P011,S002,124,86,80,130,0
2025-01-06,P012,S002,270,0,100,170,0
2025-01-13,P012,S002,170,109,103,176,0
2025-01-20,P012,S002,176,88,113,151,0
2025-01-27,P012,S002,151,143,162,132,0
2025-02-03,P012,S002,132,169,116,185,0
2025-02-10,P012,S002,185,6,84,107,0
2025-02-17,P012,S002,107,200,111,196,0
2025-02-24,P012,S002,196,65,116,145,0
2025-03-03,P012,S002,145,119,98,166,0
2025-03-10,P012,S002,166,39,94,111,0
2025-03-17,P012,S002,111,142,99,154,0
2025-03-24,P012,S002,154,57,97,114,0
2025-03-31,P012,S002,114,150,112,152,0
2025-04-07,P012,S002,152,86,97,141,0
2025-04-14,P012,S002,141,141,117,165,0
2025-04-21,P012,S002,165,66,98,133,0
2025-04-28,P012,S002,133,50,108,75,0
2025-05-05,P012,S002,75,212,123,164,0
2025-05-12,P012,S002,164,120,136,148,0
2025-05-19,P012,S002,148,91,101,138,0
2025-05-26,P012,S002,138,145,105,178,0
2025-06-02,P012,S002,178,170,195,153,0
2025-06-09,P012,S002,153,110,91,172,0
2025-06-16,P012,S002,172,76,115,133,0
2025-01-06,P013,S002,233,0,93,140,0
2025-01-13,P013,S002,140,135,109,166,0
2025-01-20,P013,S002,166,133,118,181,0
2025-01-27,P013,S002,181,124,112,193,0
2025-02-03,P013,S002,193,0,98,95,0
2025-02-10,P013,S002,95,170,102,163,0
2025-02-17,P013,S002,163,123,90,196,0
2025-02-24,P013,S002,196,0,101,95,0
2025-03-03,P013,S002,95,131,82,144,0
2025-03-10,P013,S002,144,86,101,129,0
2025-03-17,P013,S002,129,181,110,200,0
2025-03-24,P013,S002,200,67,99,168,0
2025-03-31,P013,S002,168,130,90,208,0
2025-04-07,P013,S002,208,95,107,196,0
2025-04-14,P013,S002,196,59,100,155,0
2025-04-21,P013,S002,155,121,110,166,0
2025-04-28,P013,S002,166,68,114,120,0
2025-05-05,P013,S002,120,120,92,148,0
2025-05-12,P013,S002,148,112,108,152,0
2025-05-19,P013,S002,152,124,133,143,0
2025-05-26,P013,S002,143,134,92,185,0
2025-06-02,P013,S002,185,117,127,175,0
2025-06-09,P013,S002,175,85,104,156,0
2025-06-16,P013,S002,156,73,116,113,0
2025-01-06,P014,S002,191,78,97,172,0
2025-01-13,P014,S002,172,99,172,99,0
2025-01-20,P014,S002,99,175,102,172,0
2025-01-27,P014,S002,172,93,127,138,0
2025-02-03,P014,S002,138,167,82,223,0
2025-02-10,P014,S002,223,5,102,126,0
2025-02-17,P014,S002,126,165,154,137,0
2025-02-24,P014,S002,137,88,91,134,0
2025-03-03,P014,S002,134,86,106,114,0
2025-03-10,P014,S002,114,185,110,189,0
2025-03-17,P014,S002,189,139,109,219,0
2025-03-24,P014,S002,219,35,126,128,0
2025-03-31,P014,S002,128,77,91,114,0
2025-04-07,P014,S002,114,96,100,110,0
2025-04-14,P014,S002,110,99,108,101,0
2025-04-21,P014,S002,101,157,85,173,0
2025-04-28,P014,S002,173,112,97,188,0
2025-05-05,P014,S002,188,64,86,166,0
2025-05-12,P014,S002,166,48,98,116,0
2025-05-19,P014,S002,116,72,115,73,0
2025-05-26,P014,S002,73,175,120,128,0
2025-06-02,P014,S002,128,121,88,161,0
2025-06-09,P014,S002,161,38,88,111,0
2025-06-16,P014,S002,111,106,93,124,0
2025-01-06,P015,S002,319,0,88,231,0
2025-01-13,P015,S002,231,91,206,116,0
2025-01-20,P015,S002,116,112,109,119,0
2025-01-27,P015,S002,119,165,165,119,0
2025-02-03,P015,S002,119,149,124,144,0
2025-02-10,P015,S002,144,105,89,160,0
2025-02-17,P015,S002,160,113,81,192,0
2025-02-24,P015,S002,192,14,91,115,0
2025-03-03,P015,S002,115,104,125,94,0
2025-03-10,P015,S002,94,170,98,166,0
2025-03-17,P015,S002,166,99,90,175,0
2025-03-24,P015,S002,175,51,96,130,0
2025-03-31,P015,S002,130,173,127,176,0
2025-04-07,P015,S002,176,96,103,169,0
2025-04-14,P015,S002,169,76,104,141,0
2025-04-21,P015,S002,141,153,122,172,0
2025-04-28,P015,S002,172,124,122,174,0
2025-05-05,P015,S002,174,36,104,106,0
2025-05-12,P015,S002,106,195,86,215,0
2025-05-19,P015,S002,215,85,84,216,0
2025-05-26,P015,S002,216,49,97,168,0
2025-06-02,P015,S002,168,10,89,89,0
2025-06-09,P015,S002,89,142,88,143,0
2025-06-16,P015,S002,143,112,102,153,0
2025-01-06,P016,S002,165,93,90,168,0
2025-01-13,P016,S002,168,12,104,76,0
2025-01-20,P016,S002,76,227,100,203,0
2025-01-27,P016,S002,203,64,84,183,0
2025-02-03,P016,S002,183,95,167,111,0
2025-02-10,P016,S002,111,139,100,150,0
2025-02-17,P016,S002,150,231,173,208,0
2025-02-24,P016,S002,208,31,92,147,0
2025-03-03,P016,S002,147,126,106,167,0
2025-03-10,P016,S002,167,31,97,101,0
2025-03-17,P016,S002,101,131,117,115,0
2025-03-24,P016,S002,115,173,80,208,0
2025-03-31,P016,S002,208,42,82,168,0
2025-04-07,P016,S002,168,69,115,122,0
2025-04-14,P016,S002,122,141,82,181,0
2025-04-21,P016,S002,181,46,88,139,0
2025-04-28,P016,S002,139,200,221,118,0
2025-05-05,P016,S002,118,141,104,155,0
2025-05-12,P016,S002,155,62,109,108,0
2025-05-19,P016,S002,108,137,113,132,0
2025-05-26,P016,S002,132,105,90,147,0
2025-06-02,P016,S002,147,107,105,149,0
2025-06-09,P016,S002,149,143,162,130,0
2025-06-16,P016,S002,130,57,101,86,0
2025-01-06,P017,S002,252,7,102,157,0
2025-01-13,P017,S002,157,177,168,166,0
2025-01-20,P017,S002,166,146,179,133,0
2025-01-27,P017,S002,133,224,192,165,0
2025-02-03,P017,S002,165,49,102,112,0
2025-02-10,P017,S002,112,184,114,182,0
2025-02-17,P017,S002,182,0,81,101,0
2025-02-24,P017,S002,101,224,115,210,0
2025-03-03,P017,S002,210,110,109,211,0
2025-03-10,P017,S002,211,0,87,124,0
2025-03-17,P017,S002,124,158,79,203,0
2025-03-24,P017,S002,203,71,111,163,0
2025-03-31,P017,S002,163,85,87,161,0
2025-04-07,P017,S002,161,139,91,209,0
2025-04-14,P017,S002,209,77,112,174,0
2025-04-21,P017,S002,174,80,89,165,0
2025-04-28,P017,S002,165,172,110,227,0
2025-05-05,P017,S002,227,0,99,128,0
2025-05-12,P017,S002,128,92,86,134,0
2025-05-19,P017,S002,134,156,105,185,0
2025-05-26,P017,S002,185,85,87,183,0
2025-06-02,P017,S002,183,34,108,109,0
2025-06-09,P017,S002,109,209,119,199,0
2025-06-16,P017,S002,199,102,94,207,0
2025-01-06,P018,S002,215,140,147,208,0
2025-01-13,P018,S002,208,1,80,129,0
2025-01-20,P018,S002,129,127,82,174,0
2025-01-27,P018,S002,174,104,89,189,0
2025-02-03,P018,S002,189,85,79,195,0
2025-02-10,P018,S002,195,22,102,115,0
2025-02-17,P018,S002,115,162,90,187,0
2025-02-24,P018,S002,187,142,118,211,0
2025-03-03,P018,S002,211,91,120,182,0
2025-03-10,P018,S002,182,69,115,136,0
2025-03-17,P018,S002,136,113,88,161,0
2025-03-24,P018,S002,161,60,110,111,0
2025-03-31,P018,S002,111,239,140,210,0
2025-04-07,P018,S002,210,54,85,179,0
2025-04-14,P018,S002,179,120,92,207,0
2025-04-21,P018,S002,207,83,102,188,0
2025-04-28,P018,S002,188,18,91,115,0
2025-05-05,P018,S002,115,123,93,145,0
2025-05-12,P018,S002,145,122,117,150,0
2025-05-19,P018,S002,150,132,124,158,0
2025-05-26,P018,S002,158,83,93,148,0
2025-06-02,P018,S002,148,23,78,93,0
2025-06-09,P018,S002,93,133,104,122,0
2025-06-16,P018,S002,122,154,86,190,0
2025-01-06,P019,S002,339,49,180,208,0
2025-01-13,P019,S002,208,184,227,165,0
2025-01-20,P019,S002,165,127,99,193,0
2025-01-27,P019,S002,193,63,88,168,0
2025-02-03,P019,S002,168,106,114,160,0
2025-02-10,P019,S002,160,43,83,120,0
2025-02-17,P019,S002,120,95,104,111,0
2025-02-24,P019,S002,111,162,96,177,0
2025-03-03,P019,S002,177,23,120,80,0
2025-03-10,P019,S002,80,200,110,170,0
2025-03-17,P019,S002,170,0,79,91,0
2025-03-24,P019,S002,91,114,90,115,0
2025-03-31,P019,S002,115,169,104,180,0
2025-04-07,P019,S002,180,41,78,143,0
2025-04-14,P019,S002,143,61,89,115,0
2025-04-21,P019,S002,115,95,101,109,0
2025-04-28,P019,S002,109,123,74,158,0
2025-05-05,P019,S002,158,90,118,130,0
2025-05-12,P019,S002,130,184,107,207,0
2025-05-19,P019,S002,207,0,100,107,0
2025-05-26,P019,S002,107,152,106,153,0
2025-06-02,P019,S002,153,76,109,120,0
2025-06-09,P019,S002,120,209,103,226,0
2025-06-16,P019,S002,226,14,93,147,0
2025-01-06,P020,S002,312,0,101,211,0
2025-01-13,P020,S002,211,99,120,190,0
2025-01-20,P020,S002,190,23,77,136,0
2025-01-27,P020,S002,136,147,99,184,0
2025-02-03,P020,S002,184,6,110,80,0
2025-02-10,P020,S002,80,236,101,215,0
2025-02-17,P020,S002,215,65,108,172,0
2025-02-24,P020,S002,172,58,91,139,0
2025-03-03,P020,S002,139,202,142,199,0
2025-03-10,P020,S002,199,42,113,128,0
2025-03-17,P020,S002,128,107,109,126,0
2025-03-24,P020,S002,126,143,88,181,0
2025-03-31,P020,S002,181,61,116,126,0
2025-04-07,P020,S002,126,118,114,130,0
2025-04-14,P020,S002,130,99,83,146,0
2025-04-21,P020,S002,146,168,190,124,0
2025-04-28,P020,S002,124,200,179,145,0
2025-05-05,P020,S002,145,90,104,131,0
2025-05-12,P020,S002,131,99,87,143,0
2025-05-19,P020,S002,143,27,81,89,0
2025-05-26,P020,S002,89,171,113,147,0
2025-06-02,P020,S002,147,219,192,174,0
2025-06-09,P020,S002,174,66,91,149,0
2025-06-16,P020,S002,149,73,93,129,0
2025-01-06,P001,S003,318,0,110,208,0
2025-01-13,P001,S003,208,49,84,173,0
2025-01-20,P001,S003,173,80,104,149,0
2025-01-27,P001,S003,149,171,96,224,0
2025-02-03,P001,S003,224,1,104,121,0
2025-02-10,P001,S003,121,135,113,143,0
2025-02-17,P001,S003,143,69,89,123,0
2025-02-24,P001,S003,123,115,122,116,0
2025-03-03,P001,S003,116,158,112,162,0
2025-03-10,P001,S003,162,58,91,129,0
2025-03-17,P001,S003,129,129,107,151,0
2025-03-24,P001,S003,151,22,79,94,0
2025-03-31,P001,S003,94,159,115,138,0
2025-04-07,P001,S003,138,109,111,136,0
2025-04-14,P001,S003,136,169,110,195,0
2025-04-21,P001,S003,195,95,114,176,0
2025-04-28,P001,S003,176,59,114,121,0
2025-05-05,P001,S003,121,183,95,209,0
2025-05-12,P001,S003,209,79,111,177,0
2025-05-19,P001,S003,177,80,87,170,0
2025-05-26,P001,S003,170,67,102,135,0
2025-06-02,P001,S003,135,119,107,147,0
2025-06-09,P001,S003,147,151,120,178,0
2025-06-16,P001,S003,178,104,124,158,0
2025-01-06,P002,S003,259,2,126,135,0
2025-01-13,P002,S003,135,109,123,121,0
2025-01-20,P002,S003,121,86,106,101,0
2025-01-27,P002,S003,101,107,115,93,0
2025-02-03,P002,S003,93,112,91,114,0
2025-02-10,P002,S003,114,151,92,173,0
2025-02-17,P002,S003,173,107,113,167,0
2025-02-24,P002,S003,167,125,94,198,0
2025-03-03,P002,S003,198,8,110,96,0
2025-03-10,P002,S003,96,206,177,125,0
2025-03-17,P002,S003,125,156,90,191,0
2025-03-24,P002,S003,191,74,88,177,0
2025-03-31,P002,S003,177,69,97,149,0
2025-04-07,P002,S003,149,83,80,152,0
2025-04-14,P002,S003,152,85,108,129,0
2025-04-21,P002,S003,129,55,85,99,0
2025-04-28,P002,S003,99,168,94,173,0
2025-05-05,P002,S003,173,105,101,177,0
2025-05-12,P002,S003,177,44,105,116,0
2025-05-19,P002,S003,116,179,109,186,0
2025-05-26,P002,S003,186,122,121,187,0
2025-06-02,P002,S003,187,126,145,168,0
2025-06-09,P002,S003,168,106,121,153,0
2025-06-16,P002,S003,153,24,111,66,0
2025-01-06,P003,S003,168,167,121,214,0
2025-01-13,P003,S003,214,17,83,148,0
2025-01-20,P003,S003,148,177,93,232,0
2025-01-27,P003,S003,232,0,108,124,0
2025-02-03,P003,S003,124,108,113,119,0
2025-02-10,P003,S003,119,157,92,184,0
2025-02-17,P003,S003,184,36,104,116,0
2025-02-24,P003,S003,116,142,120,138,0
2025-03-03,P003,S003,138,197,110,225,0
2025-03-10,P003,S003,225,59,120,164,0
2025-03-17,P003,S003,164,100,105,159,0
2025-03-24,P003,S003,159,137,112,184,0
2025-03-31,P003,S003,184,19,92,111,0
2025-04-07,P003,S003,111,186,104,193,0
2025-04-14,P003,S003,193,91,92,192,0
2025-04-21,P003,S003,192,35,86,141,0
2025-04-28,P003,S003,141,123,91,173,0
2025-05-05,P003,S003,173,26,100,99,0
2025-05-12,P003,S003,99,137,82,154,0
2025-05-19,P003,S003,154,17,85,86,0
2025-05-26,P003,S003,86,119,96,109,0
2025-06-02,P003,S003,109,262,224,147,0
2025-06-09,P003,S003,147,101,91,157,0
2025-06-16,P003,S003,157,77,107,127,0
2025-01-06,P004,S003,284,0,104,180,0
2025-01-13,P004,S003,180,2,97,85,0
2025-01-20,P004,S003,85,94,96,83,0
2025-01-27,P004,S003,83,123,101,105,0
2025-02-03,P004,S003,105,319,203,221,0
2025-02-10,P004,S003,221,29,81,169,0
2025-02-17,P004,S003,169,73,109,133,0
2025-02-24,P004,S003,133,160,87,206,0
2025-03-03,P004,S003,206,0,86,120,0
2025-03-10,P004,S003,120,141,117,144,0
2025-03-17,P004,S003,144,9,75,78,0
2025-03-24,P004,S003,78,250,116,212,0
2025-03-31,P004,S003,212,13,80,145,0
2025-04-07,P004,S003,145,118,130,133,0
2025-04-14,P004,S003,133,135,125,143,0
2025-04-21,P004,S003,143,107,97,153,0
2025-04-28,P004,S003,153,100,98,155,0
2025-05-05,P004,S003,155,81,85,151,0
2025-05-12,P004,S003,151,126,154,123,0
2025-05-19,P004,S003,123,175,147,151,0
2025-05-26,P004,S003,151,77,108,120,0
2025-06-02,P004,S003,120,84,101,103,0
2025-06-09,P004,S003,103,158,101,160,0
2025-06-16,P004,S003,160,118,100,178,0
2025-01-06,P005,S003,339,0,127,212,0
2025-01-13,P005,S003,212,27,129,110,0
2025-01-20,P005,S003,110,168,117,161,0
2025-01-27,P005,S003,161,125,80,206,0
2025-02-03,P005,S003,206,0,94,112,0
2025-02-10,P005,S003,112,207,154,165,0
2025-02-17,P005,S003,165,112,99,178,0
2025-02-24,P005,S003,178,120,126,172,0
2025-03-03,P005,S003,172,67,96,143,0
2025-03-10,P005,S003,143,172,119,196,0
2025-03-17,P005,S003,196,2,94,104,0
2025-03-24,P005,S003,104,155,97,162,0
2025-03-31,P005,S003,162,80,108,134,0
2025-04-07,P005,S003,134,199,147,186,0
2025-04-14,P005,S003,186,113,106,193,0
2025-04-21,P005,S003,193,66,102,157,0
2025-04-28,P005,S003,157,134,120,171,0
2025-05-05,P005,S003,171,126,111,186,0
2025-05-12,P005,S003,186,113,80,219,0
2025-05-19,P005,S003,219,83,117,185,0
2025-05-26,P005,S003,185,34,116,103,0
2025-06-02,P005,S003,103,104,84,123,0
2025-06-09,P005,S003,123,152,85,190,0
2025-06-16,P005,S003,190,96,131,155,0
2025-01-06,P006,S003,205,69,117,157,0
2025-01-13,P006,S003,157,159,202,114,0
2025-01-20,P006,S003,114,171,96,189,0
2025-01-27,P006,S003,189,105,139,155,0
2025-02-03,P006,S003,155,38,98,95,0
2025-02-10,P006,S003,95,120,111,104,0
2025-02-17,P006,S003,104,85,78,111,0
2025-02-24,P006,S003,111,92,103,100,0
2025-03-03,P006,S003,100,192,96,196,0
2025-03-10,P006,S003,196,95,117,174,0
2025-03-17,P006,S003,174,51,99,126,0
2025-03-24,P006,S003,126,161,93,194,0
2025-03-31,P006,S003,194,118,113,199,0
2025-04-07,P006,S003,199,52,89,162,0
2025-04-14,P006,S003,162,11,101,72,0
2025-04-21,P006,S003,72,193,108,157,0
2025-04-28,P006,S003,157,108,142,123,0
2025-05-05,P006,S003,123,126,114,135,0
2025-05-12,P006,S003,135,178,141,172,0
2025-05-19,P006,S003,172,28,73,127,0
2025-05-26,P006,S003,127,131,95,163,0
2025-06-02,P006,S003,163,55,84,134,0
2025-06-09,P006,S003,134,66,95,105,0
2025-06-16,P006,S003,105,116,113,108,0
2025-01-06,P007,S003,206,145,211,140,0
2025-01-13,P007,S003,140,139,103,176,0
2025-01-20,P007,S003,176,30,85,121,0
2025-01-27,P007,S003,121,155,124,152,0
2025-02-03,P007,S003,152,59,95,116,0
2025-02-10,P007,S003,116,107,92,131,0
2025-02-17,P007,S003,131,174,111,194,0
2025-02-24,P007,S003,194,55,85,164,0
2025-03-03,P007,S003,164,87,103,148,0
2025-03-10,P007,S003,148,69,111,106,0
2025-03-17,P007,S003,106,120,104,122,0
2025-03-24,P007,S003,122,190,97,215,0
2025-03-31,P007,S003,215,86,95,206,0
2025-04-07,P007,S003,206,59,99,166,0
2025-04-14,P007,S003,166,64,85,145,0
2025-04-21,P007,S003,145,122,108,159,0
2025-04-28,P007,S003,159,118,92,185,0
2025-05-05,P007,S003,185,42,102,125,0
2025-05-12,P007,S003,125,64,77,112,0
2025-05-19,P007,S003,112,123,99,136,0
2025-05-26,P007,S003,136,148,94,190,0
2025-06-02,P007,S003,190,62,156,96,0
2025-06-09,P007,S003,96,122,81,137,0
2025-06-16,P007,S003,137,204,154,187,0
2025-01-06,P008,S003,197,38,102,133,0
2025-01-13,P008,S003,133,134,100,167,0
2025-01-20,P008,S003,167,41,96,112,0
2025-01-27,P008,S003,112,69,96,85,0
2025-02-03,P008,S003,85,171,109,147,0
2025-02-10,P008,S003,147,104,94,157,0
2025-02-17,P008,S003,157,50,95,112,0
2025-02-24,P008,S003,112,186,86,212,0
2025-03-03,P008,S003,212,10,124,98,0
2025-03-10,P008,S003,98,183,86,195,0
2025-03-17,P008,S003,195,64,97,162,0
2025-03-24,P008,S003,162,112,85,189,0
2025-03-31,P008,S003,189,15,76,128,0
2025-04-07,P008,S003,128,202,179,151,0
2025-04-14,P008,S003,151,172,122,201,0
2025-04-21,P008,S003,201,0,115,86,0
2025-04-28,P008,S003,86,208,91,203,0
2025-05-05,P008,S003,203,45,116,132,0
2025-05-12,P008,S003,132,154,93,193,0
2025-05-19,P008,S003,193,82,94,181,0
2025-05-26,P008,S003,181,63,107,137,0
2025-06-02,P008,S003,137,71,96,112,0
2025-06-09,P008,S003,112,208,125,195,0
2025-06-16,P008,S003,195,68,144,119,0
2025-01-06,P009,S003,208,49,118,139,0
2025-01-13,P009,S003,139,211,182,168,0
2025-01-20,P009,S003,168,73,108,133,0
2025-01-27,P009,S003,133,125,87,171,0
